id,order_id,method,status,amount,payment_date
460,2462,credit_card,pending,10769.74,2025-11-04 14:55:20
461,8595,credit_card,refunded,61168.43,2024-08-09 10:59:18
462,1862,debit_card,completed,76289.82,2025-08-23 17:06:26
463,9605,debit_card,failed,44884.99,2025-05-07 09:12:11
464,5259,debit_card,failed,79677.8,2025-03-19 22:55:10
465,1271,credit_card,pending,32562.58,2026-03-13 12:04:05
466,8184,credit_card,completed,30026.86,2024-11-18 11:19:55
467,6053,net_banking,pending,64338.27,2025-01-12 09:05:23
468,6751,upi,completed,38496.39,2025-04-09 20:56:14
469,4947,upi,failed,28454.85,2025-10-06 06:21:50
470,2666,credit_card,completed,96155.16,2025-08-11 12:49:54
471,3777,upi,failed,79325.37,2024-10-25 16:59:23
472,2780,debit_card,completed,57004.63,2026-04-02 17:49:58
473,65,net_banking,pending,75099.85,2026-01-20 08:23:22
474,4033,cod,failed,22984.48,2026-03-21 22:35:02
475,6307,net_banking,pending,91840.82,2026-01-27 14:37:14
476,5580,upi,refunded,68549.53,2026-04-13 05:19:36
477,830,net_banking,pending,79631.02,2025-11-09 04:54:47
478,4094,wallet,pending,5241.99,2026-01-16 09:35:02
479,9472,upi,pending,39179.17,2025-05-30 18:27:55
480,5527,debit_card,pending,26049.88,2025-07-05 02:49:28
481,1400,cod,completed,145.46,2025-04-10 04:10:59
482,2793,debit_card,failed,63347.49,2024-05-20 16:13:33
483,7989,upi,refunded,6830.76,2024-06-17 13:21:36
484,8432,credit_card,failed,43668.64,2024-12-28 18:40:24
485,1408,wallet,failed,27054.28,2025-02-02 16:01:54
486,3142,debit_card,completed,43531.58,2024-05-18 20:21:05
487,5893,cod,pending,14133.8,2024-08-11 02:14:58
488,5580,wallet,pending,32941.04,2025-08-05 09:47:43
489,7064,cod,failed,55237.33,2025-11-02 07:25:23
490,7197,cod,pending,66731.58,2025-08-27 12:20:48
491,7757,wallet,completed,56625.38,2026-01-10 04:16:56
492,5394,debit_card,failed,59305.61,2026-03-05 04:58:56
493,2789,credit_card,pending,64348.19,2024-07-06 15:41:13
494,1682,cod,failed,16087.24,2025-02-09 17:59:50
495,9551,wallet,failed,50427.34,2025-05-22 06:46:52
496,4755,credit_card,failed,783.3,2025-11-03 13:02:30
497,1378,debit_card,failed,69367.4,2024-06-19 06:54:23
498,6501,wallet,completed,58090.73,2025-01-06 11:09:47
499,4662,debit_card,refunded,32212.6,2026-04-09 11:22:04
500,94,credit_card,completed,82097.01,2025-08-26 16:20:12
501,501,credit_card,refunded,30266.88,2025-11-22 01:58:20
502,704,debit_card,pending,61966.05,2024-12-09 16:02:58
503,8292,cod,failed,70213.9,2025-03-13 07:09:05
504,7141,wallet,refunded,40384.23,2025-02-24 08:57:01
505,4871,wallet,pending,69134.07,2024-05-06 11:52:52
506,2407,net_banking,completed,93955.61,2024-09-08 23:19:59
507,9829,credit_card,completed,66241.22,2025-11-20 03:22:10
508,7489,cod,failed,94947.43,2024-11-04 14:48:11
509,1668,net_banking,failed,95663.52,2025-10-31 14:06:33
510,9449,credit_card,failed,19219.74,2025-09-08 05:28:33
511,2450,cod,pending,56018.67,2025-11-16 23:16:23
512,417,credit_card,pending,19149.74,2026-03-05 21:32:41
513,8477,upi,completed,21851.06,2024-06-19 16:34:13
514,5887,net_banking,completed,88732.41,2026-01-29 02:41:58
515,3864,upi,completed,54360.12,2026-03-28 17:59:49
516,203,cod,completed,14840.39,2025-03-21 18:26:32
517,4126,net_banking,completed,94272.69,2024-07-18 12:57:01
518,7809,credit_card,completed,99907.3,2025-12-26 13:14:03
519,2591,credit_card,completed,31382.16,2024-09-14 23:07:09
520,4148,debit_card,completed,53735.94,2025-07-06 12:52:46
521,7226,credit_card,refunded,47461.28,2024-11-07 19:33:48
522,486,upi,completed,61946.04,2024-12-10 14:42:25
523,3243,cod,refunded,64015.19,2025-08-10 05:53:36
524,6990,cod,refunded,91004.51,2025-05-23 09:00:54
525,4955,credit_card,refunded,48730.81,2025-06-11 21:14:58
526,2197,credit_card,pending,44937.25,2026-02-11 14:52:43
527,5539,debit_card,failed,84299.49,2025-12-26 14:42:03
528,849,credit_card,completed,83272.75,2024-10-25 10:29:49
529,587,upi,pending,1965.14,2025-10-10 08:30:50
530,9804,cod,refunded,96656.26,2025-12-30 16:12:25
531,2370,upi,refunded,80452.26,2024-05-27 00:54:10
532,2254,upi,failed,18366.4,2025-02-03 18:53:41
533,5675,upi,pending,43743.11,2025-07-08 10:22:51
534,8714,wallet,completed,59393.43,2025-04-21 10:27:39
535,7953,net_banking,completed,58134.92,2024-10-03 06:24:52
536,5228,cod,completed,22031.09,2025-11-30 23:27:13
537,1695,wallet,completed,79524.05,2026-04-15 17:12:06
538,8377,wallet,completed,90792.78,2025-03-24 11:52:48
539,3141,cod,completed,77728.92,2024-11-18 13:01:09
540,7528,wallet,refunded,51645.69,2025-11-20 05:17:06
541,7834,cod,pending,27492.3,2025-10-06 03:57:55
542,3806,upi,refunded,77349.97,2025-12-14 15:21:14
543,3785,credit_card,failed,57923.44,2024-09-10 08:34:23
544,1160,credit_card,refunded,68201.05,2024-11-20 03:33:07
545,9719,debit_card,pending,65114.99,2025-05-13 16:26:11
546,5223,debit_card,failed,70740.18,2025-09-22 15:09:54
547,935,upi,pending,81528.07,2024-05-24 15:19:08
548,55,net_banking,refunded,37558.13,2025-08-01 17:36:16
549,9152,wallet,failed,56677.6,2025-02-22 18:22:56
550,9468,wallet,refunded,19862.19,2026-03-26 17:31:31
551,5678,net_banking,refunded,50506.42,2024-09-06 21:33:43
552,6793,debit_card,pending,23844.25,2025-09-27 21:20:28
553,189,upi,failed,7388.64,2024-11-26 09:46:37
554,4215,wallet,failed,74010.82,2024-11-16 21:44:08
555,4554,cod,completed,16372.05,2024-04-23 00:46:53
556,6075,wallet,failed,33731.03,2025-03-01 09:03:37
557,3214,debit_card,pending,74275.35,2024-09-26 23:55:27
558,1103,upi,failed,9717.12,2024-05-03 15:34:10
559,6775,debit_card,failed,11062.41,2025-12-17 13:06:08
560,1631,credit_card,refunded,49838.63,2025-03-06 22:11:52
561,5614,credit_card,completed,97734.97,2025-09-11 13:57:26
562,7027,debit_card,refunded,75655.35,2024-07-28 21:39:15
563,9919,credit_card,failed,73424.07,2024-11-18 12:40:55
564,4126,credit_card,refunded,23811.37,2024-11-12 12:51:25
565,2333,debit_card,completed,26155.4,2025-04-13 07:09:08
566,6879,cod,refunded,84343.48,2025-07-28 10:16:24
567,7637,credit_card,completed,88363.62,2025-12-23 22:06:14
568,2827,debit_card,pending,14078.77,2025-08-25 05:12:32
569,1314,net_banking,pending,88695.61,2024-12-22 05:32:38
570,8624,wallet,completed,35395.15,2024-07-03 13:35:14
571,5034,cod,refunded,74198.19,2024-10-08 00:23:44
572,5246,debit_card,pending,7153.55,2024-10-10 17:39:38
573,2642,net_banking,failed,94804.28,2024-05-03 03:31:36
574,6933,debit_card,refunded,89125.66,2025-10-21 19:29:58
575,3563,credit_card,pending,30650.74,2024-12-27 05:46:13
576,3373,debit_card,pending,89776.79,2024-10-07 19:26:15
577,8767,wallet,refunded,16281.19,2024-06-07 14:29:44
578,3945,credit_card,refunded,73227.13,2025-08-06 23:41:21
579,5478,wallet,failed,67365.88,2024-11-28 16:11:15
580,432,credit_card,completed,81422.5,2025-11-05 16:34:59
581,8726,credit_card,pending,24421.08,2025-10-24 03:53:29
582,6841,upi,failed,71554.81,2025-08-05 09:05:57
583,614,credit_card,completed,6865.46,2026-01-21 10:33:14
584,2508,upi,pending,70671.55,2025-04-11 21:39:08
585,389,wallet,pending,44829.16,2025-07-19 18:08:14
586,2208,wallet,failed,97254.25,2025-03-11 22:14:49
587,1027,net_banking,refunded,53342.59,2025-08-25 03:38:35
588,3139,debit_card,pending,28226.73,2025-07-25 10:31:43
589,9939,wallet,refunded,86201.71,2024-12-30 11:00:17
590,177,debit_card,completed,96268.26,2025-06-13 16:07:49
591,4590,debit_card,failed,66462.73,2025-02-15 06:50:42
592,4192,debit_card,completed,30748.01,2025-04-23 12:30:12
593,2126,credit_card,pending,41194.71,2026-04-11 08:42:23
594,1087,credit_card,pending,29493.46,2025-06-26 06:06:19
595,6474,credit_card,pending,1297.49,2024-04-28 20:53:35
596,4789,credit_card,completed,12283.68,2025-01-10 11:41:16
597,5509,upi,failed,96008.29,2025-01-08 15:47:32
598,7459,wallet,failed,13402.48,2024-12-23 09:11:48
599,7740,debit_card,completed,67933.62,2025-01-13 03:21:32
600,9778,upi,refunded,75526.55,2026-01-18 01:32:00
601,7607,debit_card,pending,48963.22,2025-03-30 06:31:25
602,1258,cod,refunded,71559.9,2024-08-14 23:58:54
603,7438,net_banking,refunded,47664.49,2025-04-12 21:56:58
604,7176,upi,pending,21851.98,2026-02-11 16:58:22
605,7871,net_banking,pending,12966.39,2025-11-16 21:09:09
606,3492,wallet,pending,53349.81,2025-05-11 16:11:04
607,9401,debit_card,refunded,64357.98,2024-09-29 17:11:19
608,2634,credit_card,failed,50717.22,2025-06-06 12:18:09
609,3684,credit_card,failed,36188.48,2025-10-13 01:09:59
610,9617,upi,failed,34224.1,2024-08-29 03:54:09
611,8214,net_banking,pending,64555.52,2025-09-23 19:59:25
612,7476,cod,completed,28126.88,2025-02-16 01:53:30
613,8824,wallet,pending,49913.26,2024-11-03 17:04:42
614,9483,cod,refunded,77908.07,2025-02-26 01:56:09
615,657,debit_card,pending,34848.81,2024-05-14 04:06:51
616,7938,upi,failed,62019.66,2025-09-14 06:56:08
617,9319,credit_card,failed,23918.75,2026-02-10 02:29:29
618,6412,cod,completed,3393.52,2025-07-06 20:40:28
619,4570,upi,completed,76744.02,2024-06-19 03:59:31
620,9561,debit_card,refunded,8206.9,2025-08-22 12:28:30
621,9234,upi,failed,3206.57,2025-05-02 00:21:30
622,6727,debit_card,failed,84759.25,2025-06-29 02:29:35
623,7473,credit_card,completed,97714.4,2025-01-12 07:27:59
624,7672,cod,pending,76796.05,2024-06-22 15:34:12
625,3232,net_banking,failed,18672.55,2024-09-27 07:39:28
626,5675,upi,failed,71926.95,2025-11-21 02:33:24
627,3589,cod,failed,26771.31,2025-06-04 10:55:43
628,591,net_banking,refunded,45657.65,2025-01-30 20:51:02
629,8247,wallet,completed,64470.01,2024-12-11 06:12:14
630,2219,credit_card,pending,74052.69,2024-12-01 18:35:55
631,7464,debit_card,pending,92564.12,2025-11-23 07:37:18
632,355,wallet,failed,49499.55,2024-12-20 00:57:03
633,1115,credit_card,completed,29575.01,2025-04-04 19:10:40
634,1731,cod,refunded,36769.4,2025-09-25 00:14:23
635,8058,wallet,pending,89261.22,2025-04-17 03:13:11
636,4580,credit_card,pending,95261.17,2024-05-12 01:44:47
637,5090,wallet,refunded,40944.6,2024-08-18 04:49:08
638,1341,wallet,refunded,25785.5,2025-08-17 10:54:28
639,4480,debit_card,refunded,12695.69,2025-07-17 10:38:13
640,4790,upi,refunded,6023.48,2024-08-26 14:46:32
641,4240,wallet,refunded,47054.89,2025-08-16 23:46:07
642,1884,credit_card,pending,50257.86,2025-01-17 05:24:49
643,7639,credit_card,completed,24294.53,2025-07-01 20:58:52
644,5347,net_banking,pending,69324.52,2025-03-20 06:56:24
645,4813,debit_card,pending,46411.72,2025-03-07 18:06:34
646,2206,upi,refunded,65974.76,2025-12-04 06:08:28
647,8686,wallet,refunded,65761.13,2024-05-07 06:59:10
648,4201,wallet,pending,75500.79,2025-11-23 17:31:05
649,935,upi,completed,51391.3,2024-11-25 14:40:22
650,1657,net_banking,refunded,62470.33,2025-06-25 07:24:24
651,8196,wallet,completed,26186.07,2025-11-18 00:45:28
652,9399,debit_card,failed,46764.89,2025-05-05 06:59:39
653,4629,wallet,pending,10617.68,2024-10-18 10:05:39
654,3140,credit_card,pending,51214.59,2025-02-04 14:25:48
655,4726,debit_card,completed,24821.31,2026-04-04 14:35:36
656,4331,upi,refunded,81577.5,2025-06-10 16:04:39
657,1588,wallet,pending,16688.51,2024-07-30 09:38:25
658,6017,wallet,pending,89763.91,2025-02-07 01:02:52
659,7777,credit_card,pending,24648.48,2025-08-03 16:11:33
660,3966,net_banking,failed,19861.26,2026-02-08 01:35:10
661,2533,upi,refunded,80625.93,2024-07-24 00:43:05
662,7685,upi,pending,97253.24,2024-07-03 10:27:28
663,5417,debit_card,refunded,13893.43,2025-02-20 11:55:55
664,1498,cod,completed,20629.93,2024-10-05 16:07:49
665,1197,upi,failed,11011.15,2024-09-30 05:38:12
666,1089,credit_card,pending,64043.76,2024-07-14 00:58:02
667,455,net_banking,pending,48931.14,2025-07-06 10:04:52
668,4061,cod,refunded,64996.56,2024-11-29 20:28:44
669,3341,credit_card,pending,36112.04,2024-09-04 20:23:11
670,2107,debit_card,pending,97779.3,2026-02-19 21:24:09
671,5068,upi,completed,64708.22,2024-08-20 16:47:18
672,6945,net_banking,completed,74851.45,2025-12-05 18:12:08
673,5989,debit_card,failed,67010.5,2025-12-14 00:44:00
674,5177,net_banking,pending,12456.99,2025-11-10 13:57:46
675,6707,credit_card,failed,66840.74,2025-02-24 15:58:36
676,9354,cod,failed,27086.45,2025-06-20 08:40:39
677,2322,net_banking,pending,53440.45,2025-03-02 09:55:00
678,5398,upi,completed,43914.97,2025-01-17 12:50:15
679,5190,wallet,completed,40207.46,2025-11-23 15:30:52
680,2085,cod,failed,6096.63,2024-10-05 05:49:32
681,1745,upi,failed,96751.95,2025-03-09 22:03:47
682,2998,debit_card,completed,19565.88,2026-03-19 12:23:37
683,9096,upi,completed,82565.16,2025-07-28 13:25:31
684,8376,credit_card,completed,94905.72,2024-11-21 17:19:04
685,5461,cod,completed,50847.54,2024-12-23 04:44:08
686,496,upi,pending,92613.13,2025-12-08 13:46:40
687,8124,upi,pending,87298.56,2025-01-26 04:41:23
688,8331,credit_card,refunded,80848.69,2025-08-21 15:48:46
689,5910,upi,failed,91215.68,2024-07-10 03:52:21
690,5868,debit_card,failed,70404.04,2025-09-17 00:51:10
691,7756,net_banking,refunded,48294.12,2026-03-07 07:42:18
692,4674,upi,refunded,26527.88,2025-10-04 14:19:15
693,9623,debit_card,pending,30681.3,2025-08-23 20:53:00
694,4626,credit_card,pending,43532.63,2025-12-01 18:43:50
695,6333,wallet,completed,39078.44,2025-08-26 06:28:58
696,8952,net_banking,completed,96032.18,2024-12-21 22:22:48
697,7496,upi,failed,80252.45,2025-05-14 06:15:38
698,8141,net_banking,completed,78537.22,2025-06-09 03:26:05
699,9216,upi,failed,65357.15,2025-06-06 17:17:56
700,6224,credit_card,pending,14057.38,2025-02-17 17:15:52
701,363,upi,pending,46832.07,2024-10-10 22:46:35
702,5906,upi,failed,73140.78,2026-02-15 08:35:54
703,9881,net_banking,pending,9348.73,2025-02-26 21:05:40
704,7113,credit_card,completed,14219.41,2025-05-08 10:58:57
705,4144,net_banking,pending,44091.99,2025-11-27 22:55:22
706,2349,net_banking,completed,36120.84,2025-04-14 10:36:20
707,1707,cod,refunded,29735.21,2024-11-27 11:19:58
708,2038,cod,refunded,77407.76,2026-01-20 18:57:34
709,3566,debit_card,failed,5965.87,2026-04-07 05:29:25
710,3787,cod,failed,24727.88,2025-04-03 05:05:19
711,9790,wallet,failed,94778.76,2024-08-19 00:42:53
712,2533,net_banking,failed,15613.88,2026-04-06 17:33:50
713,3978,net_banking,pending,78657.18,2026-02-26 10:53:45
714,8182,wallet,failed,57033.89,2024-09-04 01:49:24
715,4302,upi,failed,60489.24,2025-02-23 20:10:36
716,5806,cod,failed,84288.07,2024-11-29 02:56:03
717,8308,credit_card,completed,44917.67,2024-04-21 16:50:10
718,3163,cod,pending,49351.85,2025-06-06 20:13:53
719,4717,cod,completed,44000.94,2026-01-23 16:27:07
720,1745,wallet,completed,13359.0,2025-01-03 13:51:24
721,2377,cod,failed,90233.28,2025-12-02 16:45:37
722,2645,debit_card,completed,39474.42,2025-04-14 12:36:37
723,2120,net_banking,refunded,10325.97,2025-09-10 18:54:09
724,6696,upi,pending,76667.91,2024-08-30 21:58:51
725,4535,credit_card,failed,72867.25,2025-10-01 21:13:24
726,6381,upi,failed,10019.98,2026-03-24 19:33:52
727,2677,wallet,refunded,23217.49,2024-07-04 11:29:53
728,1302,credit_card,pending,35086.48,2025-02-10 20:50:55
729,2226,cod,completed,53236.51,2025-07-13 17:32:55
730,9882,debit_card,pending,47735.11,2025-09-08 09:22:06
731,4784,cod,failed,58807.49,2025-03-09 20:34:12
732,2781,wallet,completed,44291.1,2025-03-09 23:43:59
733,6882,net_banking,refunded,79479.49,2025-03-03 19:03:14
734,2992,debit_card,completed,31902.72,2024-09-12 19:30:26
735,4342,debit_card,completed,82009.96,2025-08-26 10:17:36
736,7485,debit_card,completed,71573.61,2024-05-11 15:59:11
737,8521,debit_card,refunded,76996.69,2025-08-12 19:18:26
738,9478,debit_card,pending,82504.69,2024-10-10 05:52:34
739,5648,credit_card,pending,1290.76,2024-08-04 17:47:35
740,6216,credit_card,refunded,44158.16,2025-08-05 16:22:04
741,2706,credit_card,failed,19451.63,2025-08-13 14:46:29
742,4119,cod,refunded,95645.69,2025-05-15 01:57:24
743,9327,cod,refunded,97127.94,2024-06-20 15:21:36
744,5625,debit_card,refunded,6921.49,2025-07-28 19:23:01
745,5841,net_banking,completed,11228.73,2025-07-06 07:05:34
746,432,upi,completed,529.71,2025-11-08 18:51:03
747,9303,wallet,completed,6642.78,2025-03-02 14:44:46
748,7425,debit_card,pending,66560.04,2024-05-06 20:16:21
749,9312,upi,pending,47683.32,2024-12-27 13:26:26
750,3434,debit_card,refunded,44984.29,2025-08-05 18:21:07
751,3732,credit_card,completed,61268.85,2024-10-30 05:51:23
752,3159,upi,pending,74233.47,2024-08-26 09:38:28
753,8474,upi,pending,89382.97,2025-07-05 07:15:31
754,2620,cod,refunded,67017.18,2025-08-17 22:41:50
755,6114,wallet,pending,52595.99,2025-04-20 15:43:44
756,6750,wallet,pending,125.84,2025-10-02 16:04:30
757,964,net_banking,completed,17364.87,2024-06-28 18:21:37
758,9188,cod,refunded,8630.61,2025-01-31 17:26:21
759,2567,credit_card,failed,34782.24,2024-05-06 18:08:43
760,4020,wallet,failed,57066.45,2025-11-17 04:30:05
761,620,debit_card,completed,21049.53,2025-07-30 04:27:40
762,5372,wallet,refunded,94613.02,2026-03-06 08:29:21
763,1884,net_banking,failed,44603.43,2025-12-23 15:03:03
764,485,debit_card,completed,19741.56,2025-09-09 04:13:47
765,9025,wallet,pending,79457.14,2025-02-15 12:26:06
766,50,wallet,failed,93902.0,2025-06-21 21:43:05
767,7617,upi,pending,17013.07,2025-05-21 06:36:24
768,4583,credit_card,completed,93282.23,2026-02-18 18:16:44
769,772,net_banking,refunded,49413.13,2024-09-16 00:59:32
770,5728,wallet,refunded,32521.74,2026-02-08 13:31:54
771,8868,upi,pending,58811.33,2026-03-29 10:01:51
772,9422,credit_card,failed,33592.27,2024-08-22 10:57:02
773,4861,wallet,refunded,17679.95,2025-04-09 16:03:13
774,4065,net_banking,refunded,62240.25,2025-01-30 18:28:50
775,6445,debit_card,refunded,17880.34,2025-11-01 17:26:25
776,7033,upi,pending,54063.65,2026-02-27 11:17:04
777,2046,upi,completed,4032.08,2024-10-21 23:47:02
778,3703,cod,failed,76566.75,2024-09-02 04:47:33
779,5308,credit_card,failed,90675.83,2025-04-20 20:29:20
780,2396,credit_card,refunded,87686.5,2026-04-17 00:11:43
781,4273,cod,completed,92913.78,2025-10-24 18:02:19
782,9909,debit_card,failed,10751.26,2026-04-04 18:29:49
783,6188,net_banking,failed,96868.34,2024-09-21 06:53:27
784,7236,wallet,refunded,56407.62,2024-12-25 18:38:17
785,5897,wallet,failed,44707.21,2024-07-31 03:23:57
786,1235,credit_card,pending,39589.64,2024-12-02 16:12:06
787,7156,net_banking,completed,97835.88,2024-06-08 10:49:17
788,4747,credit_card,refunded,62518.94,2026-03-14 20:17:55
789,9488,net_banking,failed,21740.97,2024-05-13 02:26:59
790,7745,credit_card,pending,96704.83,2024-09-26 21:31:05
791,4567,wallet,completed,87893.58,2025-07-11 17:54:33
792,1795,net_banking,failed,35701.77,2025-04-12 07:38:01
793,9792,wallet,completed,92637.59,2025-04-10 18:35:58
794,4239,debit_card,refunded,54703.52,2024-10-26 10:37:46
795,4431,net_banking,pending,29343.27,2025-10-02 03:10:33
796,7905,cod,completed,38958.93,2025-07-31 15:59:57
797,1119,wallet,refunded,37389.66,2025-03-29 16:55:04
798,9502,debit_card,refunded,90003.51,2024-10-23 23:39:39
799,9659,debit_card,pending,83384.57,2025-12-28 23:11:09
800,3614,cod,completed,47015.33,2024-09-03 11:51:57
801,3414,upi,refunded,11869.2,2025-04-12 11:51:30
802,5968,net_banking,refunded,99023.47,2025-05-12 15:18:19
803,1186,debit_card,completed,585.48,2025-08-30 06:47:56
804,9054,upi,refunded,66007.2,2024-07-14 10:44:42
805,9439,upi,pending,36804.28,2026-01-03 08:26:02
806,2325,cod,failed,18244.71,2025-08-01 06:07:32
807,6363,net_banking,pending,790.03,2026-01-29 21:45:12
808,8842,cod,pending,87558.62,2025-01-01 09:44:33
809,5467,net_banking,completed,40785.71,2026-02-25 11:28:27
810,9925,credit_card,completed,3179.53,2026-04-03 19:34:14
811,4402,credit_card,completed,82199.25,2026-03-26 01:20:55
812,6647,upi,completed,12588.49,2024-08-20 19:34:02
813,8448,upi,refunded,73254.4,2024-10-26 07:12:31
814,8784,upi,refunded,86587.71,2025-04-13 02:53:00
815,7229,credit_card,refunded,80146.69,2025-10-31 22:32:27
816,6983,credit_card,pending,49922.1,2024-06-12 08:34:38
817,6183,credit_card,failed,78739.23,2024-04-24 10:56:14
818,4056,net_banking,pending,99287.29,2025-11-21 13:41:54
819,4552,cod,pending,72984.23,2024-05-14 05:09:33
820,7999,upi,failed,19777.83,2025-09-30 20:27:51
821,9173,net_banking,pending,66065.72,2025-09-26 20:26:19
822,6252,debit_card,refunded,43722.63,2025-02-28 17:28:28
823,1300,upi,refunded,70816.5,2026-02-21 13:50:36
824,4933,credit_card,failed,25571.17,2025-05-27 19:47:30
825,6139,wallet,refunded,42965.35,2025-04-19 07:57:29
